post_id,url,description,create_time,digg_count,share_count,collect_count,comment_count,play_count,video_duration,hashtags,profile_username,profile_followers,is_verified,region,_search_keyword,_platforms,_match_source,_topic,_transcript
7625510532140846349,https://www.tiktok.com/@walkemdownrisse/video/7625510532140846349,#marchmadness @kalshisports #kalshi ,2026-04-06T05:16:15.000Z,165,3,3,13,4238,19,"marchmadness, kalshi",Colin,10600,False,US,#kalshi,kalshi,"description, hashtags, transcript",,"So we got the national championship game tomorrow, UConn vs. Michigan. Michigan looking like the most dominant team in the country by far. But I get a text out of the blue from a random number saying it's Dan Hurley, put the house on UConn. So what do I do? I deposit every single penny I have in my bank account into Kalshi and take UConn at 27%."
7605363453900934414,https://www.tiktok.com/@electr1ck0/video/7605363453900934414,This is genuinely going to cause horrible addictions 😭 #kalshi #predictionmarket  #sellout #rant #yap ,2026-02-10T22:14:43.000Z,115,1,6,4,1720,70,"kalshi, predictionmarket, sellout, rant, yap",electr1c,5137,False,US,#kalshi,kalshi,"description, hashtags, transcript",,"Is it just me, or why does it feel like legitimately almost every creator on this app has become like a sellout to Kalshi? Like, within the past, like, 2 or 3 months alone, I have not gone, like, 5 scrolls without seeing a Kalshi ad, or some sort of, like, promotion for Kalshi. And I don't understand why so many people are falling for this. Like, I don't get why so many people have the notion that Kalshi is, like, just as safe as, like, buying stocks or things like that. Because, you know, regardless of how you put it, in the end, it is betting and it is gambling. And it is riddled with so much insider trading, it's actually crazy. Like, I'll give you one example, right? Like, the mentions market. Dude, just think about the people who write the scripts for, like, the famous people that give the speeches, right? They have every single word at their disposal. They can just give that to their friends. And they can make, like, 100 grand in profit every single speech because they're insiders. And Kalshi is not healthy, bro. It is the same as sports betting. It is going to cause a gambling addiction. And for some reason, every creator who I respected has become a sellout to Kalshi. All of them promoting it to their, like, fans, promoting gambling. It's messed up, bro."
7606431196662254878,https://www.tiktok.com/@theaifilmmaker/video/7606431196662254878,If Kalshi was a real person #parody #ai #sketchcomedy #predictionmarkets #kalshi ,2026-02-13T19:18:20.000Z,190,60,14,0,12000,28,"parody, ai, sketchcomedy, predictionmarkets, kalshi",The AI Filmmaker,17800,False,US,#kalshi,"kalshi, prediction_market","description, hashtags, transcript",,"Hey Emily, want to bet on the big game tonight? Gambling's illegal here. But ah-ha! I'm not gambling, I'm a prediction market. What's the difference? Not a goddamn thing, baby. Yo, Mark, you can bet on literally anything now. Okay, but why would he ever want to do that? Megan, this is between me and your sad millennial husband, who is addicted to literally anything that gives him even momentary fucking validation. Okay, so just let me handle this. Think the president will pardon Diddy? Want to put money on the next papal poop? Will M. Night Shyamalan's new movie get an O under three and a half for Hot Tomatoes?"
7583942730875817230,https://www.tiktok.com/@thelegacyplaybook/video/7583942730875817230,Its over….. #nfl #football #cowboys #nflfootball #kalshi @Kalshi ,2025-12-15T04:51:55.000Z,4318,558,212,451,56100,84,"nfl, football, cowboys, nflfootball, kalshi","Halle | Faith, Family + 🏈",33000,False,US,#kalshi,kalshi,"description, hashtags, transcript",,"So it's still y'all's year Actually, I guess technically y'all still have a 1% chance according to Kalshi Actually less than 1% Matt Eberfluss, his key card should get declined when he tries to come to work in the morning. Go home Guess what you get another job after watching this monstrosity Our players aren't that bad But your scheme is that way hold on Kenneth Murray. I apologize. Kenneth Murray is that bad? Why that guy is still seeing NFL snaps. I have zero idea Ryan Schottenheimer Let's kick field goals on fourth and three with two of the best Y receivers in the game on the outside Why pay why pay your Y receivers if you're just gonna kick field goals on fourth and three And also why you're gonna kick field goals on fourth and three when your defense is straight trash Just terrible fire fire fire every single defensive coach get rid of the linebackers and DB's Except for overshown keep overshown get rid of Deron Blaine you worst contract in the NFL history Giving up a touchdown to a Y receiver that I've never heard of Just pathetic"
7601775590269570334,https://www.tiktok.com/@ryanjpapi8/video/7601775590269570334,Nahh this is INSANE👾😭#greenscreen #fypシ゚viral #kalshi #trader #funny ,2026-02-01T06:12:05.000Z,172,8,58,7,10900,48,"greenscreen, fypシ゚viral, kalshi, trader, funny",ryanjpapi8,31600,False,US,#kalshi,"kalshi, prediction_market","description, hashtags, transcript",,"How the fuck are we living in a generation where you can go from knowing nothing about prediction markets to making 300 grand in 4 months? The guy goes by the name of Esoteric Catboy on Twitter, apparently this guy's been documenting his journey for a while now. I mean even looking at the leaderboard on this app, in the monthly profits, this guy's up like a million, 400 grand, 400 grand like bro, this is insane. Look if you haven't heard about Calshi, it's where you can bring your opinions and profit off of them. Like for example, if sports is your thing, then bet on sports. If politics is your thing and you know what Trump is going to say during a speech or you have like an inclination and you believe you're good at predicting things, this app is for you. This is not financial advice, do your own research and if you want to get a free $10 on a $10 deposit while starting this app, the link is in my bio. You don't want to miss out bro."
7608733317323689247,https://www.tiktok.com/@k.moeme/video/7608733317323689247,HOW DO I EVEN?? HOW?? #KALSHI 😭,2026-02-20T00:11:39.000Z,206,7,21,11,4865,96,kalshi,K.Moeme,15100,False,US,#kalshi,kalshi,"description, hashtags",,"I uh, I just uh, made a bet. It was my first time betting and it was on weather, weather in Seattle and like you can't just go on like the weather app on your phone like you have to check the national like weather service website right and oh how do you even read that it's Seattle just for example like you put in Seattle and it gives you just one like location right one area of Seattle and but like is it Seattle as a whole collective like where you add them all up and then you just get like you know the you know this is the most irresponsible thing I've ever done as an adult because oh my god I would never bet except for on slots but that's not even because imagine how stressed I am right now I don't know how to read it like one okay at the top one of the area just the area is like 43 and then on the other one is like downtown Seattle as like you know in the low in the high 39th and then if you go onto the maps on the map it says Seattle right just like the area the whole area of Washington it says Seattle and it just says 40 so based on the bet what do you actually go based off of like like like what what what how will she please clear this up for me"
7623167634799873293,https://www.tiktok.com/@bowsettestoes/video/7623167634799873293,Call the hotline atp #kalshi #fnaf ,2026-03-30T21:44:10.000Z,150,2,10,3,1666,10,"kalshi, fnaf",Bowsettes Toes,17600,False,US,#kalshi,kalshi,"description, hashtags",,
7623970676939984159,https://www.tiktok.com/@jackcote30/video/7623970676939984159,"Two coin flip final four games, who you got @Kalshi ",2026-04-02T01:40:12.000Z,13400,120,396,278,317700,72,,Jack Cote,155400,False,US,#kalshi,kalshi,description,,"I am from the future, so I'm going to predict the final four. Starting with Illinois vs. UConn. Illinois has a 55% chance to win the game on Cal sheet, and I completely understand the hype behind Illinois. They've set a new standard for how to recruit, but that's not stopping UConn. You didn't just beat Duke, you hit a game winner that will carry on momentum for the final two rounds. I just don't think a shot like that goes in for nothing. So give me UConn to beat Illinois, and I would also take UConn to win the tournament at 14%, which is the lowest percentage among the final four teams. Then we get to the game of the tournament, Arizona vs. Michigan. Arizona winning the Big 12 tournament the way they did, it made you believe that's the best team in college basketball. But in the back of my head, I've thought Michigan's the team to beat. And that's because they beat Gonzaga by 40 points earlier in the year. That's not the only team they ran out the gym. Dusty May has been in this position before, but he was with FAU. When you dominate your opponents the way Michigan has all year, but more specifically in the tournament, it's hard not to pick a team like that. So I'm going to take Michigan to beat Arizona. So we're going to have a UConn vs. Michigan national championship, and then UConn does the unthinkable. UConn has a 14% chance to win the national championship on calcium. It won't be 14% after Saturday night."
7605757790493216031,https://www.tiktok.com/@locksylocks/video/7605757790493216031,trump paid out td 🔥 #kalshi ,2026-02-11T23:45:12.000Z,126,21,4,2,10300,7,kalshi,locksy🔒,1313,False,US,#kalshi,kalshi,"description, hashtags",,Crazy windmills are all made in China.
7604251015864438030,https://www.tiktok.com/@cartdabart/video/7604251015864438030,Bad Bunny lowkey slept on #fyp #foryoupage #trend #trending @Kalshi i got ts locked in twin ✌️😭 #promo ,2026-02-07T22:18:10.000Z,210200,4123,15082,1205,2100000,79,"fyp, foryoupage, trend, trending, promo",Carter Folian,3200000,False,US,#kalshi,kalshi,description,,"So I just found out that Bad Bunny is NOT going to be performing the Super Bowl halftime show this year, and all I gotta say is... What. The. Fuck. Like, you mean to sit there and tell me that Turning Point USA is going to have their own halftime show, and the star of the show is going to be Kid Rock? Like, oh, brother! Are we serious right now, bro? That guy's music catalog is genuinely a fucking dumpster fire. Like, have you guys ever seen the lyrics of Kid Rock's song, Cool Daddy Cool? Like, he literally says that the pizzas being undercooked is mandatory. Like, this guy is sick in the fucking head. I don't know about you guys, but at the end of the day, I don't really give a DAMN who's performing. I just wanna watch some football. I also can't be the only person who thinks that Bad Bunny's music isn't even that bad. Like, his song, T.T. Mi Pregunto, I fucking love that shit. And people on Cauchy are out here betting bread that that is going to be the song he opens his halftime performance with. I get not liking an artist, but I am NOT watching Kid Rock during the halftime show. I mean, his halftime show is going to be an absolute fucking snoozefest. Kid Rock makes music for divorced parents who have no custody of their children. That's the only people he appeals to. This year's Super Bowl just has absolutely NOTHING going for it. People are all mad about the halftime show, and there's just absolutely no hype around this game. I mean, this shit feels like I'm gearing up to watch a fucking peewee football game."
7585292497211903246,https://www.tiktok.com/@quinns.tipss/video/7585292497211903246,I can’t believe this app has been getting away with this. It’s so horrible. Gambling addictions are REAL and SERIOUS and should not be normalized. #kalshi ,2025-12-18T20:09:09.000Z,89,6,23,3,6636,48,kalshi,quinn ⭐️,1559,False,US,#kalshi,kalshi,"description, hashtags",,"I guarantee you have all gotten at least one ad from the Kaoshi app recently and it's insanely predatory. What they're doing is targeting people with pre-existing gambling addictions, but guess what? They're finally being sued. Apparently they are unlicensed and violating laws in many different states. They're also lacking consumer protection and the necessary integrity controls. This also is not quite open yet. I got the notification that it's coming soon on my SettleMe app. Please keep an eye on this one because I have a feeling it's going to a. have affected many many people and b. that it's going to be a huge payout. I recommend following and saving this video because I will be posting updates especially when this lawsuit is active and ready for you to claim, but if you have any questions drop them in the comments."
7610946038030978317,https://www.tiktok.com/@reflexbot.io/video/7610946038030978317,Chrome extension that lets you create a Kalshi trading bot just by talking to it. #kalshi #polymarket,2026-02-25T23:18:12.000Z,232,34,133,8,8654,196,"kalshi, polymarket",reflexbot.io,328,False,US,#kalshi,"kalshi, polymarket","description, hashtags, transcript",,"So, we've been snowed in for the past few days, and my uncle and I have started to get obsessed with these crypto interval markets on Kalshi, and so we've been devising strategies and making trades and trying to run our strategies, but we were spending way too much time doing that, and so we decided, okay, we need to automate these strategies. And so we got the API keys from Kalshi, and we started automating the strategies, but then we're like, okay, this could kind of become, with a better UX, a good product. So I built a Chrome extension, and what that does is basically it puts this strategy bot button whenever you're on Kalshi, and if you go on it, it will look at the URL, and from the URL it knows what market you're on. So it knows you're on this market, and basically there's three parameters that you need to configure for these types of markets. There's one at what point in the interval do you want to take your trade, at what price do you want to take your trade, and then what's your take profit and stop loss prices. And so I've set it up so you can actually just chat with the bot and tell it what strategy you want to run. So I can just use Whisper and talk to it, and so I can say something like, wait until there is eight minutes left in the interval, and then if the price of yes or no is higher than 60 cents, buy it, and take profit five cents above, and stop your loss 12 cents below. And so I do that, and then it'll configure that in the settings. So here you can see, okay, it's going to wait until eight minutes, it's going to see whether it's above 60 cents or not, whether yes or no is above 60 cents or not, and then you have your take profit and stop loss. And so I can just deploy this market, and I'll deploy the market, and then I can just go do whatever I want. I can scroll on Twitter, I can see what's going on here, we have different things happening, and then you can go back and check. So look, it took a position, it opened it at yes, and if it goes five cents into profit, it's going to sell and take profit. So it seems like, yeah, it closed the position here, and then it reopened one because I have auto retrade on. And yeah, so you can just let it run and do whatever you want, and then whenever you want, you can stop the strategy as well. I will, I'll just stop it for this sake, but we've got, it looks like we have 18 cents in P&L right now, and actually I think that's including a trade that I ran before. But yeah, pretty cool stuff, and this vibe coding stuff is getting crazy, it's pretty fun."
7597561465930779934,https://www.tiktok.com/@lilboosielovesme/video/7597561465930779934,#klarna #kalshi,2026-01-20T21:39:06.000Z,312700,63200,33401,2272,1400000,83,kalshi,JimmyG,5149,False,US,#kalshi,kalshi,"description, hashtags",,"Introducing Klarshinu. It's a combination of Klarna, Kaoshi, and Sheen, and Blackrock that will make your life better with one single app. People ask me, how is this the greatest merger of our time? And I always tell them, I like to surprise my team, so when I told them I did this merger, they were stunned. They were like, how did you do that? How can you do that? We're a team of five guys and one girl. How can we possibly manage to put these products together? And I said, whoa, you're fired. How this app works is you can bet and use Klarna to pay with Sheen products on one side, and Blackrock scans your data and sells it to Israel. If you look at the past in society, they had slaves. I need that. It's the greatest merger of our time, and it's a really nice concept because it... What this app does is if you can imagine Klarna and Kaoshi and Sheen all together, and then Blackrock has tape and just kind of rolls it around, we call that the interface."
7575241725086567694,https://www.tiktok.com/@matthewgattozzi/video/7575241725086567694,@Kalshi’s lates ad is very good… it just so happens to be AI.  #ai #advertising #marketing ,2025-11-21T18:07:36.000Z,214,23,37,32,31100,176,"ai, advertising, marketing",Matthew Gattozzi,1028,False,US,#kalshi,"kalshi, prediction_market","description, transcript",,"If history has taught us anything, it's not to root against the underdogs. It pays to know what's coming. Check the group chat! Every brave leap began with a bold first step. And there's no shortage of second chances. Against a new generation. You don't stand out. You swing first. That's what I'm talking about. That's a good ad. Here's why this AI ad is good. It's because it's not about AI. See, I think a lot of times people are trying to say that an ad is good because it's made out of AI. The tool in which you create does not matter. It needs to be a good ad. And in this video here, yes, it is made completely through AI generation. But think about the script and how that is really, really driving a story. Then you think about the visuals. It's motivating. It's these moments in time that people think, man, these people defied whatever, some sort of odds. Then you actually have the product itself within the bottom left corner showing you how the odds change. And that is depicting what Cauchy is. I don't actually know the product fully, but it is prediction markets, and you can trade on predicting odds. And this also, the undertone of motivating people to say, like, you too, you could defy the odds. You could actually have a big bet and win big. Now, should the society do that, that is another story for another day. But from an ad's perspective, it is motivating the deeper psychology of a person who is watching this. And then also it is showing the product with having a really great, tight storyline. And the ad itself is just phenomenal. And yeah, cool, it was made by AI. Who cares? This is what I'm talking about. See, if you juxtapose that against Coca-Cola's AI ad, it's like they just did it because they wanted to sell it. They just did it because they wanted to say that they were making an AI ad. That's not why you should use AI. Use AI because you can do something creatively, right? All of those moments, like, you can't—we don't have, like, Wright Brothers footage and, like, Trojans and, you know, Spartan footage. We don't have got that, right? Like, I guess you could, you know, make a whole movie, right? But if you could generate that and then be able to do that to create a reason or have a purpose for that in your ad, that is how you use a tool well and it's well done. Chef's kiss. So this is probably the best AI ad I have seen because I didn't even really think that it was AI."
7610823953916890381,https://www.tiktok.com/@officialcoleladder/video/7610823953916890381,Day 1 of the sports ladder challenge. Nuggets Vs. Celtics #nba #prediction #kalshi #polymarket #nuggets ,2026-02-25T15:24:15.000Z,388,17,78,69,12300,59,"nba, prediction, kalshi, polymarket, nuggets",Cole,13300,False,US,#kalshi,"kalshi, polymarket","description, hashtags, transcript",,"day one of trying to turn a hundred dollars into a million dollars with the ladder challenge. This one's in the NBA. And honestly, if this one did not win, I would be absolutely shocked. So this one's in the nuggets for Celtics game. And what we're going to do is we're going to start with this a hundred dollars. We're going to compound our profits each day until we're at a million, but I don't want to see any bandwagons. I want to see who's here on day one rocking with us. And then you can say that you're riding with us once we're on day six or seven. Now, what we're going to do for most of this ladder challenge is use the predictions that the top guys in the world using poly market and calcium are placing. So every single day, these whales come in and place massive predictions. Like the other day, someone put 300 K on Sean Strickland and they know information that the public doesn't. This can be in sports. This could be in literally anything. These are just guys who understand what's going to go on before it happens. And then they basically put the prediction in, we see it and then we tell it ourselves. So with that being said, hit on the free discord in my profile. That's also where day two will be posted tomorrow morning. And then go ahead and lock in the nuggets minus two and a half for day one. Follow for day two."
7582789229160172813,https://www.tiktok.com/@2unde_/video/7582789229160172813,Having the @Kalshi app is crazy😭 #fyp #creatorsearchinsights #blowthisup ,2025-12-12T02:15:16.000Z,100,11,14,6,8379,59,"fyp, creatorsearchinsights, blowthisup",2unde,1449,False,US,#kalshi,kalshi,description,,"Hey, I ain't gonna lie, bro. If you got that cow shit up on your phone, go ahead and hit up that hotline, bro, because it's over for you. The gambling addiction has officially taken over because what the fuck you got that app on your phone for? What could you possibly be betting on on that fucking app? Niggas out here putting $50 on whether or not the president going to wear drawers to his next press conference, bro. Who the fuck is putting these bets in? Where are y'all getting this information from? Because, like, why are you spending your rent money on whether or not Stephen A. Smith wins the Democratic Party in 2028? Go find some fucking help, bro. You see, everything was all cool when it was just sports being, you know, prize picks, drag kings, underdog. And then you niggas decided to take it to a whole new fucking level, bro. I hear betting $500 on what color Sidney Sweeney's toes going to be at the Grammys, bro. Hit that fucking hotline."
7623419471058849055,https://www.tiktok.com/@connyozafc3/video/7623419471058849055,Kalshi Criminally Indicted #usa #breakingnews #fyp ,2026-03-31T14:01:33.000Z,105,,12,0,1060,140,"usa, breakingnews, fyp",LegalE,100,False,US,#kalshi,"kalshi, polymarket, prediction_market","description, transcript",,"A legal loophole worth billions is about to be tested in court. On March 17th, the state of Arizona filed criminal charges against the online prediction market Kalshi for allegedly selling bets on sports games, upcoming elections, and other exciting contests of skill and chance, like will Elon Musk make it to the Super Bowl? We allege that Kalshi, which is a prediction market operator, is violating Arizona gaming laws. Meanwhile, insider trading on these platforms is spiraling out of control. An editor for MrBeast traded about $4,000 worth of perfectly timed bets on Kalshi related to an unreleased Beast video. He got caught and referred to the feds for criminal insider trading. And then there's this anonymous person on Kalshi's main competitor, PolyMarket, who somehow knew that Trump was going to invade Venezuela hours before Trump ordered the strike. They walked away with over $400,000 in profit from a $32,000 long-shot bet. There's a paradox here. Insider trading applies to securities, but these are bets, which is gambling. So what are prediction markets like Kalshi and PolyMarket selling? Bets or securities? Gambling or investing? The answer is yes. That's the loophole that's making Kalshi billions, one that challenges the bedrock tension in the U.S. Constitution between states' rights and federal supremacy. And it's heading for a big showdown in court. Picture this. You're a farmer, and you're about to spend every spare dollar you have to plant 1,000 bushels of corn in the spring. The current market price of corn is $5 a bushel, and if that price holds, you'll make a humble profit. But a lot can happen between now and harvest season. So you write up a contract with your usual buyer. Hey, let's agree that come this fall, whoever holds this contract will buy 1,000 bushels from me at $5 a bushel. I'll also pay you a little fee up front for your troubles. Done deal. Cool. You've just protected yourself from market swings ruining your life at the cost of not getting a windfall if prices skyrocket. It's not a bad deal. And if your buyer wants to speculate, he can now sell that contract to someone else, who can sell it to someone else, and so on. When harvest season finally comes, somebody is obligated to buy that corn for $5 a bushel, and if current market prices are above $5, they're thrilled. If under, not so much. This is the fundamental principle of a futures contract, and they're essential securities for the market health of mass-produced commodities like corn, wheat, oil, and orange juice. The cold winter has apparently not affected the orange harvest. But they're also kind of a zero-sum game. Whenever one side of the contract wins, the other side kind of loses. And it's worth noting that futures have a funny way of making traders insanely rich or insanely poor very quickly. The trading of futures contracts is regulated at the federal level by the Commodity Futures Trading Commission, or CFTC. This ensures that the futures"
7618621135332183327,https://www.tiktok.com/@popcornwithtom/video/7618621135332183327,Send this to the fellas for a banger weekend 🤣🔥 @Kalshi ,2026-03-18T15:41:39.000Z,15300,2990,2059,55,110200,20,,PopcornWithTom,87100,False,US,#kalshi,kalshi,description,,"Posting a Wii Sports Olympics. Going to a science museum. I don't care if it's for kids, we're all gonna go learn something sick. Playing drunk wiffle ball, but taking it way too seriously. I'm talking National Anthem, post-game fireworks. Going to an aquarium. And lastly, dressing up in suits and going and watching Project Hail Mary because everyone on Call of Duty is a certified banger, so we're gonna treat it like such."
7625713380124380430,https://www.tiktok.com/@dubsonlysports/video/7625713380124380430,UCONN-MICHIGAN WILL BE CINEMA!!! @Kalshi  #uconn #michigan #collegebasketball #marchmadness #nationalchampionship ,2026-04-06T18:23:09.000Z,1128,16,80,35,36000,52,"uconn, michigan, collegebasketball, marchmadness, nationalchampionship",Dubs Only Sports,20600,False,US,#kalshi,kalshi,description,,"Whichever team wins this game will be the best college basketball team this century. Yeah, if UConn wins, it'll be their seventh title in the last 27 years. That's insane. But what's even more impressive is that it would be their third title in the last four years. That never happens. You know the only other teams to do that? Kentucky in the 1950s and UCLA in the 70s. That's it. Duke has never done it. North Carolina, Kansas, all these great schools, they've never done it. Alex Caraban can be the first player in over 50 years to win three titles. That's crazy. And yeah, for Michigan, it's not that hard. Look at these. They absolutely dominate teams. They're the first team ever to score 90 points in their first five tournament games. It's never happened before. And right now, they're Ken Poms, 39.72. They have the fourth best offense, the best defense. That would be the best Ken Pom since 1999. The best of the 21st century. And that's why they're massive favorites. They have a 74% chance to win the title. But the thing is, they're only 1-6 in title games. That's not good. And oh yeah, who are they playing again? UConn, who's 6-0. So tonight, we either get the best single season in the 21st century or the best dynasty. Either way."
7579023955831393567,https://www.tiktok.com/@data_by_faro/video/7579023955831393567,@Kalshi #espn #nfl #football #fyp #kalshi ,2025-12-01T22:44:08.000Z,2478,53,123,136,102300,66,"espn, nfl, football, fyp, kalshi",data_by_faro,340400,False,US,#kalshi,kalshi,"description, hashtags",,"When looking at the Monday Night Football game tonight, there were a few things that I thought you guys might want to know. And to look at public opinion of the game, we will be using call sheet. We've got the Giants taking on the Patriots. And what I noticed and found kind of funny is that only 67% of people think Ramon J. Stevenson is going to get 20 plus yards. The ground game is the fuel that feeds the fire that is Drake May. I also think the Trayvon Henderson one is interesting. Not as likely as the Ramon J. Stevenson one, but still something that caught my eye. Darius Slayton, two plus receptions. Only 74% of people agree with that. I mean, 74% is a lot, but that seems low for two receptions for him. Anyways, whenever I'm finding interesting ones like these, I'm just going to share them with you guys. Have a great day. Pharaoh editing the video just noticed I didn't remind you guys who my model took. It's taking the Patriots. If you want more in-depth data on the game, I already posted a video. Go check my page."
7610476021401292063,https://www.tiktok.com/@groupchatnews/video/7610476021401292063,Is Kalshi burning a whole in your pocket 👀  #kalshi #predictionmarkets #gambling #gamblingproblems #fyp ,2026-02-24T16:54:19.000Z,34,6,4,1,2282,47,"kalshi, predictionmarkets, gamblingproblems, fyp",Group Chat Podcast,97800,False,US,#kalshi,"kalshi, polymarket, prediction_market","description, hashtags, transcript",,"The casual better on calci loses more on prediction markets than traditional gambling. I think the velocity you can bet is a hundred X. Yeah. Right. At least sports. There's only a finite number of games. You can bet on anything. Like you can bet if Trump's going to say big in a speech, yeah. Anything is beddable. Yeah. And I think the problem with it is like, do you think there's gonna be regulatory action against calcium polymarket? I want it. It has to be. I think it's so bad for 18 to 35 year old males fucking losing so much goddamn money options trading. You can do a week out. Yeah. Takes a week to lose all your money. Yeah. This is five seconds. I think it's really bad news and I think they got to figure out how to fix it because it's an epidemic. Yeah."
7594651074854767885,https://www.tiktok.com/@ryanjpapi8/video/7594651074854767885,We’re living in CRAZY TIMES🤣 #fyp #kalshi #greenscreen ,2026-01-13T01:25:27.000Z,1539,103,422,49,60900,47,"fyp, kalshi, greenscreen",ryanjpapi8,31600,False,US,#kalshi,"kalshi, prediction_market","description, hashtags, transcript",,"I am done with Kalshi, this stuff is a scam. Said nobody ever, bro. This guy just made 20K in a week trading on Kalshi. Not to mention he's just literally going off of what people say in a speech. And he tracks his daily PNLs, how much he makes every week. It's insane. I look, when I first got the Kalshi app, I didn't know what I was doing, but I started doing some digging on what this guy actually does. And it's not that difficult. I mean, this guy literally just makes videos, tries to, you know, predict what Mamdani will say. He clearly got rinsed right here, he was talking about it. I don't know, to me, this is just crazy that you can make that much money just off prediction markets. Like, this gotta be the best side hustle ever. The good news for you guys is, my friend actually knows one of the developers of the Kalshi team. He gave me this one-time code that will get you a free $10 on a $10 deposit. The link is in my bio, you don't wanna miss out."
7586005121369214222,https://www.tiktok.com/@seansshowpod/video/7586005121369214222,The reality we live in is cool and awesome,2025-12-20T18:14:45.000Z,33,5,6,1,1527,80,,seansshow,5232,False,US,#kalshi,kalshi,transcript,,"Kalshi is not gambling. Gambling is when you go to a casino and you put $20 on a hand of blackjack. I invest. I am on Kalshi. I make an investment, a very smart investment, that Erica Kirk and JD Vance will have before 2028. I have a diversified portfolio of investments on Kalshi. Some of them are in politics, where I go, will Trump release the Estine files before December 20th? I diversify. See, a lot of people, they go all in on one asset. They're like, I'm gonna go all in on the S&P 500, and that's my whole investment strategy. I don't think that's right. I think you have to diversify. Instead of just putting all your money in the S&P 500, what I would recommend is that you make an account on Kalshi and you diversify your money across multiple assets, one of those being a derivative on the Estine files getting released. Kalshi maintains that it is exempt from state regulatory authorities because it is not a gambling platform, but a federally regulated financial exchange. Oh yeah, a financial exchange. Betting on whether Estine's was three inches or four inches is not a financial investment."
7605760768159517965,https://www.tiktok.com/@willsports32/video/7605760768159517965,Best nba picks for tonight #fypviral #fyp #nbapredictions #nba #kalshi ,2026-02-11T23:56:39.000Z,117,6,8,19,6580,46,"fypviral, fyp, nbapredictions, nba, kalshi",WILLSPORTS,360,False,US,#kalshi,"kalshi, prediction_market","description, hashtags, transcript",,"These are my official NBA plays for Wednesday night games I am taking on Calhoun. My first play I am taking Jalen Brunson over 20 points. This number seems reasonable for him to get especially when he's the main leader of the offense. He looks to score early and often, gets to his spots and can clear this line in his sleep. Next I got Frank Wagner over 2 rebounds. At home he's cleared 6.5 rebounds plus assists in 19 straight games. That run comes with an average of 10.5 rebounds plus assists per game, which puts this line way behind his recent production. Real quick before my final play, you've gotta check out Calhoun, it's a legal prediction market available in all 50 states and it honestly makes watching these NBA games 10 times more exciting. Lastly I am taking Derek White over 5.5 assists. When he faces bottom 10 defenses and assists allowed he's been dishing it out. He's gone over 5.5 assists in 8 of his last 9 games in those matchups and that stretches the average to 7.3 assists per game so this line feels a bit short."
7618706194529651981,https://www.tiktok.com/@cartdabart/video/7618706194529651981,bro i NEED this March madness bracket to clutch up 😭🙏 #fyp #foryoupage #trending #viral  VCU TO THE CHIP BABY @Kalshi #promo ,2026-03-18T21:11:42.000Z,32500,676,2788,382,481500,65,"fyp, foryoupage, trending, viral, promo",Carter Folian,3200000,False,US,#kalshi,kalshi,description,,"So I just found out that the odds of making a perfect bracket is 1 in 9.2 quintillion, and all I gotta say is... What the fuck? Brother, I've got a better chance at finding the lost city of fucking Atlantis before I even come remotely close to filling out a perfect bracket. The thing that's really out here just buttering my fucking biscuit is the fact that Kaoshi is offering 1 billion dollars to anyone who can fill out a perfect March Madness bracket. Yeah, you heard me right. 1 billion dollars. With a B. Now, to be honest, I'm not even really that worried because I've got March Madness in the bag this year. When you think of one of the greatest basketball teams to ever do it, you guys probably think of 2016 Chino Hills, the 2016 Warriors, the... I mean, maybe the 96 Bulls, but when I think of the greatest basketball team to ever do it, I think of 2026 Virginia Commonwealth University. Go fucking Rams, baby. I've got VCU steamrolling their way into the March Madness finals this year, and not a single one of you guys can tell me differently. I will see you guys in the championship game."
